Country,Year,Default,Debt_GDP,ExtDebt_GDP,DebtServ_XGDP,RealGDP_growth,GDP_per_capita_USD,Inflation,fiscal_balance,primary_balance,CurrentAccount_GDP,Reserves_months,ExchangeRate_change,Trade_openness,US_FedFundsRate,World_GDP_growth,Oil_price_index,VIX,ICRG_political,ElectionYear
Lebanon,1984,0,63.52257545,90.2866916,26.00708915,8.620571926,21543.07361,33.0970161,-7.448030018,-6.802348862,3.531515353,9.838045303,94.71792294,121.8693956,1.382301258,-0.131932723,92.75561376,45.07815843,64.14197354,0
Lebanon,1985,0,60.78140622,58.19697245,22.97784351,1.058937872,41028.91469,3.993291361,-6.994248976,-5.628209882,-0.795079295,4.124150199,99.88608703,115.1838256,3.07547375,-0.959336845,85.32219395,66.49612495,61.99724026,0
Lebanon,1986,0,102.6338919,58.92360174,29.30896909,3.930780448,57996.15816,83.45897276,-4.13885122,-4.24639028,2.860838636,5.604062311,92.93832153,131.7494904,11.60036822,5.682166552,146.7507007,28.68087532,45.29512161,0
Lebanon,1987,0,66.27451055,68.84001307,6.941937972,1.934777256,21971.18656,30.5127343,-10.76838123,-12.29339362,2.370320522,6.179063289,57.73635179,111.3310025,3.358626618,0.893538521,129.0093417,49.24546275,38.49907485,1
Lebanon,1988,0,39.30588161,44.83450107,14.95892136,-7.545198907,4014.783107,17.91612741,-2.594853001,-1.869523386,-7.71832298,10.42141009,61.96612495,102.6910688,1.387947413,-2.985682561,158.1948719,37.50426429,25.90679713,0
Lebanon,1989,0,97.5407198,68.25000551,33.67307019,9.262293188,53887.5563,86.50246678,1.580358182,1.815304523,-16.10176211,8.039397346,63.88151464,79.6602517,8.958049234,4.539464687,82.9915156,21.99393381,77.45399856,0
Lebanon,1990,0,125.8699097,14.02915498,7.796279073,-7.542488402,2565.598895,89.72405619,-2.565901995,-4.538787654,15.87129475,1.652329151,79.39073148,80.72140663,8.219047742,2.396977452,51.37228036,15.0829402,43.14202105,0
Lebanon,1991,0,69.67605428,14.86428646,34.94200841,-4.902360872,57180.12406,30.59193791,1.64482738,1.078918783,3.996450505,10.44946634,92.76781943,72.80099412,9.118408935,-1.482972936,152.0764351,49.07528681,51.13583706,0
Lebanon,1992,0,37.19493296,51.15073777,8.216363223,6.272557604,39975.39185,32.25414902,-13.3389592,-13.72777665,7.909919987,10.06875872,16.85592168,100.627534,9.274582445,-2.728742761,67.22809377,16.83473944,93.59425302,0
Lebanon,1993,0,45.56946565,59.4660071,34.20589752,2.37193923,56518.84574,55.8609954,6.899683293,9.795389815,-1.440111025,9.166928777,12.47663171,72.8663108,7.502960188,-0.376658121,86.94578366,60.26021677,65.31578795,0
Lebanon,1994,0,50.87282967,89.90358763,17.62759404,6.762983308,12219.68329,72.01135685,8.476729803,10.5724448,10.2592232,5.859667211,19.06966936,39.17426083,7.406608809,5.350983859,95.85292287,74.50279351,27.76624511,0
Lebanon,1995,1,58.98668709,19.41945705,26.42731721,0.314723767,2729.777777,1.6306662,0.447685603,1.853910333,3.379890559,9.21177191,48.97257572,33.84885011,13.86248348,5.40142053,162.0203138,21.34742768,83.96895303,1
Lebanon,1996,0,103.5633592,84.03831345,10.35104905,-2.460135293,29446.1357,57.301084,7.034774966,9.367437119,-17.84795512,6.00553372,66.31680944,140.1813958,8.008225873,-0.200968623,143.8837716,42.9657005,40.49044793,0
Lebanon,1997,0,98.12291299,28.90426036,7.31590526,8.436909991,27202.21785,95.04610649,-11.71384958,-10.30094315,15.60388142,8.971170645,80.58165864,23.21605798,9.259503036,4.523378935,77.63981548,61.71422151,64.21646741,0
Lebanon,1998,0,110.490382,45.46752837,12.55783714,-9.27495365,20090.08871,22.5198592,4.936223002,7.356634133,-7.778554128,10.6212669,18.43161314,33.71074403,4.004540879,0.976607909,139.6831716,30.07877627,60.79851799,0
Lebanon,1999,0,67.12525799,38.49421913,9.474883627,7.122604407,57472.09152,90.42685748,-12.02129516,-14.69397647,-14.4843689,10.74122823,4.505893927,77.8896337,13.06639801,2.889102742,156.2221993,74.45351637,39.04630739,0
Lebanon,2000,0,127.1196947,46.01397456,15.93420642,-5.383644296,49408.24881,94.76767578,-4.799744213,-5.063346957,-16.47835969,5.727653603,97.50289221,54.1804147,0.36552139,0.009994883,108.3345804,72.19258912,29.26168278,0
Lebanon,2001,0,46.53139595,23.54459483,23.00341363,6.974726555,39796.44668,23.2611323,-6.904536636,-5.423146625,8.817612554,10.38244081,-15.21685685,72.76035705,8.358401434,1.643753366,86.8929371,17.2628049,36.90092852,1
Lebanon,2002,0,80.97529718,55.3213067,25.60658122,-7.216067732,10022.64001,74.19119592,-0.360204369,0.13957041,8.158734672,1.666759876,-16.69927471,35.26815961,5.757754428,-0.355984981,151.8474159,11.91798401,27.78702397,0
Lebanon,2003,0,124.1220338,82.14783308,32.64538376,1.604379274,44139.10747,20.07137587,-7.462136619,-9.411139634,8.006484993,1.670923301,57.31111822,37.01790179,9.058562933,-2.449970739,141.63368,78.35209381,42.05024152,0
Lebanon,2004,0,43.42062421,49.73806093,27.96839626,7.76215838,43702.64355,72.44917198,0.932840742,-0.024206739,16.63011091,6.805069889,-23.05140566,124.0855281,5.402580747,-1.745596324,61.68682377,76.95325173,99.78380086,0
Lebanon,2005,0,34.28220479,54.15522183,26.30654138,-0.529207062,25676.56996,78.72909699,-5.815317771,-6.908671521,-6.04227912,7.996213112,9.911349962,118.6841367,10.76531868,-0.38392955,150.001946,39.55999231,52.16738122,0
Lebanon,2006,0,134.8789158,86.38908268,19.41237096,4.931333476,55509.71881,20.95659889,6.519759526,5.087841005,2.445322254,2.259428424,-6.141976653,33.55287254,0.304971645,5.786284056,123.2776899,13.53943269,89.11107131,0
Lebanon,2007,0,64.58085616,73.54523032,21.58329522,6.093432357,10268.57957,70.16630208,0.847096005,-0.094090673,4.77982332,5.930070515,-24.69343149,106.8127539,6.088341582,5.691049352,163.0053435,53.32128869,63.93421537,0
Lebanon,2008,0,108.9031162,54.14089677,19.50822903,4.729884174,16260.05248,80.27097658,-9.617542567,-9.528422836,19.17927314,1.58517068,36.95608586,99.21047204,12.468954,4.448970082,78.60763128,30.53870752,73.32664635,1
Lebanon,2009,0,23.29531855,33.19260834,34.47581105,8.506594737,4074.493053,32.65078157,-6.596764449,-4.467550301,-7.506154251,7.424144084,6.026723613,112.7371539,3.753010767,-0.90744554,88.73246269,75.57060908,32.50783758,0
Lebanon,2010,0,109.7060955,89.64340722,13.05001584,-1.06331539,47788.4222,12.60879148,6.185522191,7.637718165,18.253248,10.33358142,19.33512593,81.67835759,0.791263176,0.974419265,131.4969109,65.62633475,41.98446939,0
Lebanon,2011,0,61.0931705,61.93183615,5.200232604,-6.537491217,37419.03535,4.656279568,-5.33800625,-3.326508026,-14.05062668,8.982848224,-20.62054928,55.09828758,7.447861118,0.958045546,122.2600292,55.47156489,60.83547384,0
Lebanon,2012,0,27.24631097,29.90328491,27.7961964,-9.043778726,19101.93625,55.41507888,-1.605023361,0.696599107,10.56005824,4.850352853,65.1800204,106.278292,14.64800191,0.482759203,107.9548057,29.91526933,90.49147474,1
Lebanon,2013,0,99.275659,34.22077774,12.08617643,-5.070802607,10079.67572,97.70030253,1.223548399,0.720451135,5.315436001,11.92862866,-2.793187482,68.27646545,0.962378423,-2.596077254,161.9049972,59.08880056,23.43104287,0
Lebanon,2014,0,51.30449609,82.281978,36.15402977,-7.136049922,2696.821871,81.4097836,-6.30475876,-7.228601056,12.67584149,8.123752229,1.407726854,48.46387713,1.050847391,1.810746368,134.7127345,30.24177867,60.55359677,0
Lebanon,2015,0,70.28494147,13.97310059,35.06662154,1.158974829,10254.71045,40.76316209,-7.650534231,-10.30479394,-18.85257705,9.875356996,-12.17690568,73.12177178,8.926748474,-2.344692071,156.5407781,12.63416889,24.080977,0
Lebanon,2016,0,30.4755056,99.28829683,7.685458017,-6.301093256,27361.09339,51.3451948,-3.118627435,-0.535677704,-16.87475828,8.201519954,15.16053582,119.2250786,3.751015693,4.217268126,72.98824435,45.59042113,56.54581412,0
Lebanon,2017,0,39.13122264,21.73165117,8.723594189,-9.221325854,15056.46505,24.35042797,-9.627975698,-12.23303759,-17.21216882,11.87828735,19.53649409,81.85311555,6.153468505,3.221764286,159.3482443,44.20791814,70.30945275,0
Lebanon,2018,0,58.73704061,81.64616729,22.33100573,-9.280203423,15761.23599,12.12191607,-7.894735327,-6.447922235,3.71837822,9.945637323,29.45003745,58.98235425,12.45760729,0.17463306,119.2292162,63.41041811,79.57785531,0
Lebanon,2019,0,31.66873507,45.52977851,26.3227932,6.631389967,52571.90909,45.61852161,-13.4480379,-14.17938807,4.117442703,6.473367006,95.1352423,128.1429199,2.982730263,2.82422744,55.06519035,70.59717176,31.08256042,0
Lebanon,2020,1,138.4074144,54.2994565,14.62179181,1.828998629,31053.71911,43.66766445,-7.400743101,-4.708058454,16.24419557,4.719114973,85.70377121,134.6136882,10.78949905,-0.902666941,85.1737331,34.81279421,33.32602268,1
Lebanon,2021,0,20.78611561,89.25855197,30.08792008,-2.838293962,43836.3428,49.80264504,-6.982397666,-7.46478554,-1.295859419,8.344780535,41.40889465,76.32255509,7.567282699,-0.612749415,53.86345876,41.46311071,57.60519374,0
Lebanon,2022,0,82.90182845,47.16200706,25.82206073,7.884560855,2431.943657,95.04448148,9.045829157,10.94547927,-17.2780378,7.287550801,-44.16447984,68.70944269,13.57436539,-0.172798348,118.5311783,42.92802938,99.84291664,0
Macedonia,1980,0,36.02216956,58.37443783,16.36884384,-8.596067772,22100.25233,58.40900652,-0.256779363,-1.56085037,-11.61882394,7.737531797,41.83905113,99.65086311,3.451559323,5.756658003,169.55174,32.81158324,48.48374685,0
Macedonia,1981,0,59.99828163,14.43696962,5.888002081,9.606441455,28906.41004,58.60604285,4.684560635,3.479092939,-19.67707621,4.444635312,-36.54970899,27.53667799,12.05653175,1.364647071,81.60370203,79.12146919,54.20219419,0
Macedonia,1982,0,140.3877428,10.21127265,31.25525985,2.325835805,11429.08626,8.4426001,-13.86556868,-13.29245222,11.06858101,5.430376837,56.55163578,109.8720109,7.198065902,2.261823532,134.4171841,70.79528819,54.59573943,0
Macedonia,1983,0,41.02029193,32.03198857,12.5163783,-6.330714921,7475.435024,99.63133095,-12.33658266,-9.348686858,12.62397748,6.918110611,8.511646987,121.6973887,9.154529613,3.712582867,80.07006716,67.79696022,26.45606571,0
Macedonia,1984,0,145.5582016,71.25247836,34.20658102,3.58138198,52257.13558,76.14871914,5.363424022,5.468858529,19.91761665,10.15175912,75.65447374,71.66745054,1.382301258,-0.131932723,92.75561376,45.07815843,81.93377162,0
Macedonia,1985,0,46.75326901,20.9138404,19.7101591,5.267625196,56384.06814,87.10635113,0.588738735,3.206590554,-3.512222038,9.273452554,91.37938679,42.7000605,3.07547375,-0.959336845,85.32219395,66.49612495,40.24812195,1
Macedonia,1986,0,116.4035941,20.23857629,25.19771049,-1.413144333,5004.759873,38.50154324,-10.22544924,-8.507950267,-19.22806498,1.864542511,12.56655122,23.74638877,11.60036822,5.682166552,146.7507007,28.68087532,76.29336455,1
Macedonia,1987,0,91.06804444,46.98645472,35.55320556,7.232652125,21136.41714,47.72345006,-4.880114853,-3.104928968,-10.61080474,3.323873875,19.08329432,102.8419279,3.358626618,0.893538521,129.0093417,49.24546275,58.00719031,0
Macedonia,1988,0,134.9822346,68.30533347,35.22680503,-6.985351854,57509.652,49.81879996,-1.5331875,-1.917427566,3.510754707,0.806563837,38.52213715,54.96914286,1.387947413,-2.985682561,158.1948719,37.50426429,68.94237938,0
Macedonia,1989,0,92.01912322,74.0864793,18.00318513,-4.423248328,5264.755468,15.37992663,6.090245728,5.409499229,18.47771868,0.591546532,-20.43009172,80.30564633,8.958049234,4.539464687,82.9915156,21.99393381,24.31773092,0
Macedonia,1990,0,89.49269849,26.06056067,12.31111125,-8.130152768,38725.38996,67.39636141,-13.48970021,-15.33816936,-15.85685794,3.080317897,89.09992612,70.22621782,8.219047742,2.396977452,51.37228036,15.0829402,91.19725475,0
Macedonia,1991,0,45.40954005,17.16293326,32.13011272,-5.782443188,58341.61585,89.81255598,-0.081942766,2.701704836,-15.13707919,9.692190902,14.94998898,42.73502347,9.118408935,-1.482972936,152.0764351,49.07528681,39.50854155,0
Macedonia,1992,0,41.60981707,94.63573306,20.15780713,-5.225423762,58699.95301,12.1891109,2.92589804,5.682259714,8.070359411,10.90459807,-24.97694961,86.0879269,9.274582445,-2.728742761,67.22809377,16.83473944,73.607631,0
Macedonia,1993,0,139.1435896,33.45997443,11.72146977,8.352663818,28432.03285,4.063418716,9.447296448,10.92970285,6.688282201,5.005336208,64.40977501,79.74715796,7.502960188,-0.376658121,86.94578366,60.26021677,83.84152897,0
Macedonia,1994,1,62.61896585,86.80118478,36.65488698,-8.437806225,10016.12173,72.51298508,5.179001957,3.956516656,-9.979745788,6.976783861,-17.12729413,101.139191,7.406608809,5.350983859,95.85292287,74.50279351,63.20309738,0
Macedonia,1995,0,68.37069315,87.71423054,11.9336468,-1.451697596,12364.4336,23.68619233,-8.094317161,-9.623239919,12.52579164,8.619604922,-28.47060874,52.74504929,13.86248348,5.40142053,162.0203138,21.34742768,46.98672177,0
Macedonia,1996,0,118.7770756,79.52703326,5.903250887,0.647973745,53409.20329,60.50556687,2.739479847,5.671141301,-14.84884978,11.45877204,34.43081132,47.90308038,8.008225873,-0.200968623,143.8837716,42.9657005,98.23226996,0
Macedonia,1997,0,64.04705271,25.1950246,5.709799082,7.973861076,54727.47536,68.05462549,4.081947123,1.481204014,17.02967379,10.99872073,50.72428829,125.8648578,9.259503036,4.523378935,77.63981548,61.71422151,42.27517706,0
Macedonia,1998,0,143.7681181,83.96213133,26.78103748,9.953924373,36590.41474,28.80063018,3.243387498,5.304773251,-11.95872279,1.157711489,35.4344111,111.2849918,4.004540879,0.976607909,139.6831716,30.07877627,95.89298697,1
Macedonia,1999,0,115.93061,79.23255033,28.15862713,5.067762298,46040.73105,80.59018273,5.503601699,4.636349702,-16.74590509,3.353907197,48.47659734,120.3868387,13.06639801,2.889102742,156.2221993,74.45351637,32.49793069,0
Macedonia,2000,1,97.66580153,63.70506911,15.88645968,9.415819811,44473.89571,52.74884312,7.593249405,7.106467724,-6.419116541,1.065162255,-32.67139815,36.02767553,0.36552139,0.009994883,108.3345804,72.19258912,51.13777052,0
Macedonia,2001,0,134.5163709,40.34818317,16.20038462,5.742022651,39810.7494,86.24493783,-12.53925328,-10.54738738,-12.48634846,7.590237841,21.40270568,49.12515363,8.358401434,1.643753366,86.8929371,17.2628049,31.07964673,1
Macedonia,2002,0,26.44876809,33.62577438,16.88228703,9.264052819,49688.43421,75.14582302,-12.38090356,-14.83728546,1.077649001,8.670673139,3.552796613,94.81909711,5.757754428,-0.355984981,151.8474159,11.91798401,20.17923785,0
Macedonia,2003,0,53.41814998,20.97002909,28.80554914,4.145414519,41218.7754,86.20044136,4.909999719,4.03501779,7.473861495,4.045259242,96.00529244,131.4361751,9.058562933,-2.449970739,141.63368,78.35209381,40.82068323,1
Macedonia,2004,0,80.45472345,55.87813602,7.034682686,-8.404731491,32179.93765,-2.883054878,-8.690688087,-5.978542424,-0.363136861,10.31929694,-42.55640987,135.9749036,5.402580747,-1.745596324,61.68682377,76.95325173,26.97683207,0
Macedonia,2005,0,49.50721013,62.6734788,37.51907234,-1.96159626,14446.29485,20.56815738,-13.53646445,-12.34206897,6.424293272,5.70734663,-5.255869541,128.1482951,10.76531868,-0.38392955,150.001946,39.55999231,98.90764185,1
Macedonia,2006,0,116.7076743,42.34050915,12.78823655,2.931945676,44710.1222,4.450833747,-4.969270475,-3.439635487,-5.403179424,11.98138742,91.27932911,25.64173299,0.304971645,5.786284056,123.2776899,13.53943269,80.93226544,0
Macedonia,2007,0,139.497044,52.78231609,39.98856218,-2.985629811,28564.24071,41.4187168,5.496922796,7.041954601,-18.88309611,0.504596465,97.52442748,126.714294,6.088341582,5.691049352,163.0053435,53.32128869,20.29638371,0
Macedonia,2008,0,75.09011559,42.71630116,11.00329428,-4.532321638,17899.06354,88.44581277,-11.8358744,-14.47245391,18.96256497,1.759131647,73.73524116,136.8818531,12.468954,4.448970082,78.60763128,30.53870752,37.89172679,1
Macedonia,2009,0,64.47723801,67.69054516,32.00412601,1.547985343,48176.19266,44.09172754,1.796049295,0.015294855,12.77654018,3.970622294,-38.6002634,27.37738172,3.753010767,-0.90744554,88.73246269,75.57060908,73.6099393,1
Macedonia,2010,0,145.0015952,91.1133287,12.81943907,8.670037534,41893.80194,84.21986968,-14.90960346,-14.96202392,-17.06324704,0.793337376,34.20325425,74.11651619,0.791263176,0.974419265,131.4969109,65.62633475,51.88416905,0
Macedonia,2011,0,77.83081627,24.75282358,7.829638058,-9.30036253,56259.17192,29.35371499,-12.25656382,-13.04766242,-2.032944154,9.496903764,10.0184489,89.75934203,7.447861118,0.958045546,122.2600292,55.47156489,86.54740504,0
Macedonia,2012,0,83.57629206,44.32679289,35.62266635,5.384624071,10176.86591,30.65485764,-6.228741356,-6.763267597,5.400762803,1.106875561,70.96788515,50.25754847,14.64800191,0.482759203,107.9548057,29.91526933,60.38886227,1
Macedonia,2013,0,65.7144834,22.67817436,35.05629407,4.454545561,39056.60029,89.03398168,-12.90994297,-11.2212587,-12.37622918,9.113265783,-41.74636466,87.16913528,0.962378423,-2.596077254,161.9049972,59.08880056,72.29211358,0
Macedonia,2014,0,138.2413015,66.24493934,19.12496374,9.279068508,14881.09624,39.71080038,6.147541686,3.235617096,3.119544455,1.104537276,-20.43068725,135.1742524,1.050847391,1.810746368,134.7127345,30.24177867,67.76299181,0
Macedonia,2015,0,93.96421283,75.59834585,29.58386499,8.614224447,54243.90422,77.92537622,6.601762579,7.564714137,1.345944725,3.406363544,23.37925993,132.7025258,8.926748474,-2.344692071,156.5407781,12.63416889,71.05351205,0
Macedonia,2016,0,119.0826963,93.87214593,24.49730764,5.244651241,6240.115031,19.84757253,3.889267577,0.889928968,-11.66939246,10.17468338,-26.35285056,142.1788466,3.751015693,4.217268126,72.98824435,45.59042113,38.40790831,0
Macedonia,2017,0,125.5348734,35.09847336,34.85346398,0.408175294,39472.85984,94.62408712,-8.938009215,-11.55965806,-14.35158763,11.43759588,53.9072714,82.93427379,6.153468505,3.221764286,159.3482443,44.20791814,49.86315514,0
Macedonia,2018,0,64.44037545,95.51900853,16.02695893,-5.914648935,47527.81758,55.33071589,-1.918823119,-2.4691064,10.35849158,5.267052941,73.11508317,73.37370289,12.45760729,0.17463306,119.2292162,63.41041811,24.05034023,1
Macedonia,2019,0,76.38026307,15.69364046,23.328534,0.904714367,21488.59507,74.7289747,-10.39528686,-8.349595743,-7.096542154,11.65429809,55.67798404,106.5524165,2.982730263,2.82422744,55.06519035,70.59717176,67.01092118,0
Macedonia,2020,0,130.3013307,64.2712477,21.98803299,5.307039878,57262.04334,4.399148478,-7.968038748,-10.09806415,-10.23837865,7.709130623,16.04255705,74.17887509,10.78949905,-0.902666941,85.1737331,34.81279421,56.74067697,1
Macedonia,2021,0,67.22319572,15.14194474,17.38670392,7.913384253,51088.62187,46.72974371,-2.099867696,-1.772139241,9.515134112,5.282103908,81.75814994,25.45279748,7.567282699,-0.612749415,53.86345876,41.46311071,80.85729192,0
Macedonia,2022,0,123.2115673,90.4396769,36.20092726,5.794240184,17888.71249,89.60904226,3.375345212,4.446376572,9.442747681,9.732215456,-29.34708024,113.5897888,13.57436539,-0.172798348,118.5311783,42.92802938,36.51059717,0
Indonesia,1980,0,142.3290019,57.68281514,10.80572736,-6.094661296,750.2032351,87.08905605,-12.63364049,-14.25644319,-8.943933747,3.896277982,-10.94921242,56.52791237,3.451559323,5.756658003,169.55174,32.81158324,54.94496929,0
Indonesia,1981,0,101.0173485,70.24135157,10.23280238,1.993726285,18010.43341,-0.08453449,-7.582582559,-7.508601028,14.90273845,3.556657006,23.43095279,26.38109059,12.05653175,1.364647071,81.60370203,79.12146919,34.45963464,0
Indonesia,1982,0,116.4115474,84.84165333,25.19183374,-3.356530809,17094.23509,26.88833926,8.165533714,10.63397741,7.530006603,8.050298284,-40.79921017,22.68073995,7.198065902,2.261823532,134.4171841,70.79528819,69.11833802,0
Indonesia,1983,0,124.6626506,23.52795602,28.01229805,-9.815886652,53430.88707,41.54860068,-4.271917055,-4.198545903,-6.169431287,4.990604663,-35.64713277,141.0769649,9.154529613,3.712582867,80.07006716,67.79696022,87.84242052,0
Indonesia,1984,0,129.8551544,13.47324057,11.8116739,-5.995581284,58037.13434,13.08780551,8.471741848,6.415680218,-2.900413993,2.06305731,9.616505758,52.76988112,1.382301258,-0.131932723,92.75561376,45.07815843,81.23545988,0
Indonesia,1985,0,71.35693392,89.09930313,18.67511048,-7.735587001,4505.267162,71.64982265,9.785013539,10.55189932,9.068387437,1.270088706,91.58294451,78.22689503,3.07547375,-0.959336845,85.32219395,66.49612495,95.53583781,0
Indonesia,1986,0,26.66424969,38.34399047,38.1297345,6.854382471,28436.30126,14.37375954,-1.833504347,-1.280303267,-11.53664668,9.560189627,86.26205399,143.5749389,11.60036822,5.682166552,146.7507007,28.68087532,97.73806255,0
Indonesia,1987,0,72.24391526,21.60810171,13.63160979,-4.829874957,33035.42031,31.39716791,-7.798899755,-10.6371712,-1.249568301,8.272973416,19.89622874,80.77720724,3.358626618,0.893538521,129.0093417,49.24546275,81.76270941,1
Indonesia,1988,0,107.5883099,52.16151134,28.39262457,-4.306040622,5846.826181,64.64446687,4.769420214,2.312986649,6.14233369,5.235679583,-28.67621832,30.21921206,1.387947413,-2.985682561,158.1948719,37.50426429,42.94448683,0
Indonesia,1989,0,78.54555015,63.84754681,30.90522878,9.198731436,22836.61324,45.61938118,-11.01723161,-13.07654348,1.57994192,10.8066178,-23.28385161,91.75168614,8.958049234,4.539464687,82.9915156,21.99393381,37.54091018,1
Indonesia,1990,0,117.3652096,12.78735431,20.68450448,-2.418265539,19229.82032,72.54995906,-8.698828508,-10.88109404,4.333133836,5.224852653,6.631908191,31.46582495,8.219047742,2.396977452,51.37228036,15.0829402,55.80392276,1
Indonesia,1991,0,66.40771583,34.74060924,37.81340954,-9.808287197,32302.56435,95.92682963,4.621997737,3.178792361,1.848499979,8.668397922,-18.48887074,32.36142419,9.118408935,-1.482972936,152.0764351,49.07528681,99.51069557,0
Indonesia,1992,0,102.5167383,12.95198868,30.78298573,-4.323077033,39773.09671,7.23740221,-4.158851882,-4.434219942,-12.03090225,10.95482566,-37.55366084,130.6920196,9.274582445,-2.728742761,67.22809377,16.83473944,53.01344167,0
Indonesia,1993,0,44.23457463,47.83018503,21.0273603,-7.614008388,42298.0611,69.50461022,-9.961551575,-10.73125379,-3.591786201,10.16822778,51.06662253,57.62480064,7.502960188,-0.376658121,86.94578366,60.26021677,35.92547285,0
Indonesia,1994,0,117.4180268,90.55900262,24.92673206,-7.943828765,8464.27491,19.18613634,1.278143624,3.622042972,1.279419819,6.377704928,37.21729567,108.227126,7.406608809,5.350983859,95.85292287,74.50279351,95.54743022,0
Indonesia,1995,0,90.94047595,98.43871703,29.24147052,-8.450254197,48832.97781,38.52005638,3.319046535,3.991702991,11.20250969,8.327318513,-6.305486303,86.16016359,13.86248348,5.40142053,162.0203138,21.34742768,50.87343821,1
Indonesia,1996,0,46.52837051,67.33427982,25.72665632,1.865189404,40808.95918,-1.549413792,-11.87321901,-9.616352914,6.156169487,5.257156432,66.84225738,48.90246986,8.008225873,-0.200968623,143.8837716,42.9657005,75.27191098,0
Indonesia,1997,0,57.94845255,24.54739244,35.75441543,-6.213045527,53377.77253,9.270275141,-8.075493501,-7.913257551,-2.936362193,7.942767481,66.39233316,87.31663882,9.259503036,4.523378935,77.63981548,61.71422151,83.05223829,0
Indonesia,1998,0,117.3191321,91.5264451,17.49110318,-2.775144119,27125.36275,28.57661535,-9.468081116,-11.92885829,18.97599329,3.461853041,23.65029553,28.96915967,4.004540879,0.976607909,139.6831716,30.07877627,87.45247216,0
Indonesia,1999,1,82.73816064,56.46230409,15.4960009,7.240354323,53665.21883,30.90850956,-5.503634281,-5.723909587,-15.68817913,5.499534308,-35.52011667,65.13760545,13.06639801,2.889102742,156.2221993,74.45351637,85.70243097,0
Indonesia,2000,0,48.08408725,23.83743809,12.48436113,-1.513237204,51986.7151,89.45644773,4.086122389,6.01831767,-11.72780526,2.909775982,87.77041002,87.96870925,0.36552139,0.009994883,108.3345804,72.19258912,86.89974904,0
Indonesia,2001,0,145.7452547,92.95540025,6.322403882,8.313827001,26473.03714,72.89035547,2.842702557,1.00732516,-6.347495599,0.939126956,50.29907853,49.69126395,8.358401434,1.643753366,86.8929371,17.2628049,73.41227421,0
Indonesia,2002,0,112.9662526,78.17221457,6.505488753,-0.041238932,23054.25592,97.07921166,1.56309776,-0.889616568,-10.85711692,7.268208282,-12.94237713,105.8244569,5.757754428,-0.355984981,151.8474159,11.91798401,52.30648554,0
Indonesia,2003,0,144.4275282,75.85347455,35.45193176,-2.023267703,55988.87729,57.90250859,-14.84286135,-15.86625292,5.017679872,10.44093747,41.56818206,26.73554982,9.058562933,-2.449970739,141.63368,78.35209381,73.38294833,0
Indonesia,2004,0,75.5236559,73.82626334,28.74376012,5.007778542,42995.33465,20.37994187,-11.44641717,-12.11303018,-18.41797083,0.794150158,10.75322437,83.02528672,5.402580747,-1.745596324,61.68682377,76.95325173,86.93874672,1
Indonesia,2005,0,81.76304429,28.0305839,28.11863454,-8.536498025,55716.24718,29.40377814,-9.417561272,-10.58001521,-12.90252863,2.754342018,45.30244596,112.9494516,10.76531868,-0.38392955,150.001946,39.55999231,48.05139717,1
Indonesia,2006,0,136.7341781,28.99060225,26.51249866,-8.21043234,47879.3943,28.58277195,-8.201103849,-10.38965914,-8.266110494,5.792128182,21.08063436,75.89298766,0.304971645,5.786284056,123.2776899,13.53943269,43.72063922,0
Indonesia,2007,0,88.25641423,71.94636986,34.72267006,3.039474278,36675.05713,29.2819044,-11.33933646,-12.8342973,7.333831003,8.157813394,22.82082254,133.696234,6.088341582,5.691049352,163.0053435,53.32128869,47.49657737,0
Indonesia,2008,0,111.9462585,29.77504751,21.8093424,-0.261185735,7216.410787,65.66123818,-4.742111213,-3.648416786,15.0345953,2.469135727,60.38231379,102.1850616,12.468954,4.448970082,78.60763128,30.53870752,64.10267168,0
Indonesia,2009,0,52.78247407,49.48045271,35.464379,5.808305006,17701.39615,50.73483245,-13.12048537,-13.80491428,11.93967082,1.151990533,42.05886191,144.6040791,3.753010767,-0.90744554,88.73246269,75.57060908,24.19550999,0
Indonesia,2010,0,78.07444093,80.3801643,17.58057592,8.325416747,58139.8917,35.4695387,3.75055476,4.545851427,-12.71676267,6.469060254,-38.00709631,56.93583566,0.791263176,0.974419265,131.4969109,65.62633475,82.31766552,0
Indonesia,2011,0,36.04848256,80.55572663,37.43476265,-2.232662447,19369.49929,10.65442572,4.693019682,4.910842362,2.616230338,9.9151617,-40.19396443,142.042613,7.447861118,0.958045546,122.2600292,55.47156489,31.10815668,0
Indonesia,2012,0,46.77740466,50.79355953,29.4529943,1.928200532,5867.315726,-2.675387891,-0.64333276,-0.349015121,-18.79909419,0.905201457,-4.248614375,98.88693669,14.64800191,0.482759203,107.9548057,29.91526933,30.62709254,0
Indonesia,2013,0,20.12264398,81.29709444,14.00119976,0.013932556,42540.93535,17.97764115,-12.75737807,-14.26608073,-7.578528986,4.517748679,14.53689948,116.8732569,0.962378423,-2.596077254,161.9049972,59.08880056,35.81273115,0
Indonesia,2014,0,25.10445671,85.47596166,24.74297226,9.632213113,44120.054,6.284497417,7.252079239,7.381337435,12.23935179,8.130419542,-8.716616123,137.2809452,1.050847391,1.810746368,134.7127345,30.24177867,66.1541948,0
